conv_id,turn,speaker,clause_number,clause,emotion,expanded emotion cause evidence,expanded emotion cause span,type
tr_1522,6,B,1,So he will make a perfect husband .,happiness,"[1, 3, 4, 5, 6]",['So he will make a perfect husband .'],"['no-context', 'hybrid']"
tr_1522,6,B,2,Make sure you will be here next Monday .,happiness,"[1, 3, 4, 5, 6]",[],"['no-context', 'hybrid']"
tr_1522,7,A,1,I promise !,happiness,"[1, 3, 4, 5, 6, 6]",[],['hybrid']
tr_3588,1,A,1,"Recently , there prevails ' Net Love ' !",neutral,[],[],[]
tr_3588,2,B,1,What's Net Love ?,neutral,[],[],[]
tr_3588,3,A,1,Two people chat on the Net and step by step fall into love !,neutral,[],[],[]
tr_3588,3,A,2,It's Net Love .,neutral,[],[],[]
tr_3588,4,B,1,Ridiculous !,surprise,"[3, 4]",[],"['no-context', 'inter-personal']"
tr_3588,4,B,2,They haven't met !,surprise,"[3, 4]",[],"['no-context', 'inter-personal']"
tr_3588,4,B,3,Maybe they're the same sex !,surprise,"[3, 4]",[],"['no-context', 'inter-personal']"
tr_3588,5,A,1,Maybe yesterday you've received a man's woos .,neutral,[],[],[]
tr_3588,5,A,2,He's called ' Beast ' ?,neutral,[],[],[]
tr_3588,6,B,1,How could you know ?,surprise,"[5, 6]",['How could you know ?'],"['no-context', 'inter-personal']"
tr_3588,7,A,1,I watched the screen display !,neutral,[],[],[]
tr_3588,8,B,1,Do you know ' He ' is Ms .,neutral,[],[],[]
tr_3588,8,B,2,Rebecca !,neutral,[],[],[]
tr_3588,9,A,1,"It's typical Net Love , and a typical lesbians ' homosex !",neutral,[],[],[]
tr_3588,9,A,2,HA !,neutral,[],[],[]
tr_3588,10,B,1,Impossible !,surprise,[9],[],['inter-personal']
tr_4339,1,A,1,Would you like to have dinner with me tonight ?,happiness,['b'],[],['latent']
tr_4339,2,B,1,"Oh , that sounds great !",happiness,[1],[],['inter-personal']
tr_4339,3,A,1,"I ' ll pick you up at ... say , 7,30 ?",happiness,[2],[],['inter-personal']
tr_4339,4,B,1,"Yes , that would be perfect .",happiness,[3],[],['inter-personal']
tr_4339,5,A,1,See you tonight then .,happiness,"[4, 5]",['See you tonight then .'],"['no-context', 'inter-personal']"
tr_4339,6,B,1,Yes .,happiness,[6],[],['no-context']
tr_4339,6,B,2,Thank you for inviting me .,happiness,[6],[],['no-context']
tr_7105,1,A,1,I'm so glad we decided to go on a cruise for our vacation .,neutral,[],[],[]
tr_7105,2,B,1,Are you even glad that we get to buy new clothes too ?,happiness,"[1, 2]",['Are you even glad that we get to buy new clothes too ?'],"['no-context', 'inter-personal']"
tr_7105,3,A,1,"Ah , that's all part of the fun .",happiness,"[1, 2, 3]",[],"['no-context', 'hybrid']"
tr_7105,3,A,2,What do you think of these shorts ?,happiness,"[1, 2, 3]",['What do you think of these shorts ?'],"['no-context', 'hybrid']"
tr_7105,4,B,1,They look really good on you .,happiness,"[1, 2, 3, 4]",[],"['no-context', 'hybrid']"
tr_7105,4,B,2,They look comfortable too .,happiness,"[1, 2, 3, 4]",[],"['no-context', 'hybrid']"
tr_7105,5,A,1,They are .,neutral,[],[],[]
tr_7105,5,A,2,I think I'm going to get a hat too .,neutral,[],[],[]
tr_7105,6,B,1,Okay .,neutral,[],[],[]
tr_7105,6,B,2,I chose this swimming suit .,neutral,[],[],[]
tr_7105,6,B,3,Do you like it ?,neutral,[],[],[]
tr_7105,7,A,1,Wow .,happiness,"[6, 7]",[],"['no-context', 'inter-personal']"
tr_7105,7,A,2,You look great .,happiness,"[6, 7]",['You look great .'],"['no-context', 'inter-personal']"
tr_7105,8,B,1,Great and white !,neutral,[],[],[]
tr_7105,8,B,2,"Which reminds me , let's pick up some heavy duty sunscreen !",neutral,[],[],[]
tr_2535,1,A,1,Thanks for lunch .,happiness,[1],[],['no-context']
tr_2535,1,A,2,It was delicious .,happiness,[1],[],['no-context']
tr_2535,2,B,1,It's OK .,happiness,[1],[],['inter-personal']
tr_2535,3,A,1,Next time lunch is on me .,happiness,[1],[],['self-contagion']
tr_2535,4,B,1,Don't be silly .,surprise,[3],[],['inter-personal']
tr_2535,5,A,1,I'm serious .,happiness,[1],[],['self-contagion']
tr_2535,6,B,1,All right .,happiness,[3],[],['inter-personal']
tr_2535,6,B,2,Next time you will treat .,happiness,[3],[],['inter-personal']
tr_2535,7,A,1,It's a deal .,happiness,"[1, 6]",[],['hybrid']
tr_5706,1,A,1,It ' s freezing in here !,neutral,[],[],[]
tr_5706,1,A,2,Can I turn up the heat ?,neutral,[],[],[]
tr_5706,2,B,1,Don ' t touch that thermostat !,anger,"[1, 2]",[],"['no-context', 'inter-personal']"
tr_5706,2,B,2,You don ' t pay the bills around here !,anger,"[1, 2]","[""You don ' t pay the bills around here !""]","['no-context', 'inter-personal']"
tr_5706,3,A,1,Dad !,surprise,"[2, 3]",[],"['no-context', 'inter-personal']"
tr_5706,3,A,2,Are you serious ?,surprise,"[2, 3]",[],"['no-context', 'inter-personal']"
tr_5706,3,A,3,What ' s the point of having central heating if we can ' t use it !,surprise,"[2, 3]","[""What ' s the point of having central heating if we can ' t use it !""]","['no-context', 'inter-personal']"
tr_5706,3,A,4,"Look , I can see my breath !",surprise,"[2, 3]",[],"['no-context', 'inter-personal']"
tr_5706,4,B,1,Put on a sweater !,anger,"[1, 2, 4]",[],"['no-context', 'hybrid']"
tr_5706,4,B,2,I ' m not gonna let you run up my heating bill just because it ' s a bit chilly .,anger,"[1, 2, 4]","[""I ' m not gonna let you run up my heating bill just because it ' s a bit chilly .""]","['no-context', 'hybrid']"
tr_5706,5,A,1,Dad !,anger,"[4, 5]",[],"['no-context', 'inter-personal']"
tr_5706,5,A,2,I ' m gonna catch a cold !,anger,"[4, 5]","[""I ' m gonna catch a cold !""]","['no-context', 'inter-personal']"
tr_5706,6,B,1,"When I was your age , my parents didn ' t have central heating like you do !",anger,"[1, 2, 4, 5, 6]",[],"['no-context', 'hybrid']"
tr_5706,6,B,2,We had a furnace in the center of the living room and that was it .,anger,"[1, 2, 4, 5, 6]",[],"['no-context', 'hybrid']"
tr_5706,6,B,3,"We used it to cook , heat the house and even dry our clothes !",anger,"[1, 2, 4, 5, 6]",[],"['no-context', 'hybrid']"
tr_5706,6,B,4,We never caught a cold .,anger,"[1, 2, 4, 5, 6]",['We never caught a cold .'],"['no-context', 'hybrid']"
tr_5706,6,B,5,You should be grateful !,anger,"[1, 2, 4, 5, 6]",[],"['no-context', 'hybrid']"
tr_3342,1,A,1,I think that show biz stars have a really easy life .,neutral,[],[],[]
tr_3342,1,A,2,"They have lots of money , so they can buy almost anything they want .",neutral,[],[],[]
tr_3342,1,A,3,"They ' re famous , so everyone loves them .",neutral,[],[],[]
tr_3342,2,B,1,I think they must have horrible lives .,neutral,[],[],[]
tr_3342,2,B,2,All the paparazzi take photos of them wherever they go and whatever they do .,neutral,[],[],[]
tr_3342,2,B,3,They must get sick of it .,neutral,[],[],[]
tr_3342,3,A,1,I bet they love it really .,neutral,[],[],[]
tr_3342,3,A,2,"Sure , they complain about it , but that just gets them more publicity , doesn ' t it ?",neutral,[],[],[]
tr_3342,4,B,1,I think that few of the show biz stars want any publicity for themselves .,neutral,[],[],[]
tr_3342,4,B,2,They only want it for their films .,neutral,[],[],[]
tr_3342,5,A,1,No way !,anger,"[4, 5]",[],"['no-context', 'inter-personal']"
tr_3342,5,A,2,"They want publicity for themselves , so that they get invited to make more films , go to lots of cocktail parties , and even make albums !",anger,"[4, 5]",[],"['no-context', 'inter-personal']"
tr_3342,5,A,3,They have such an easy life .,anger,"[4, 5]",[],"['no-context', 'inter-personal']"
tr_3342,5,A,4,They don ' t even pay for Drin,anger,"[4, 5]",[],"['no-context', 'inter-personal']"
tr_3342,6,B,1,Show biz stars have plenty of expenses .,neutral,[],[],[]
tr_3342,6,B,2,That ' s why they need so much money .,neutral,[],[],[]
tr_3342,6,B,3,"They need million of dollars to buy big , seclude houses and wonderful dresses .",neutral,[],[],[]
tr_3342,6,B,4,I bet most show biz stars would prefer to Wea,neutral,[],[],[]
tr_3342,7,A,1,I don ' t understand how you can have any sympathy for show biz stars .,anger,[7],[],['no-context']
tr_3342,7,A,2,"They ' re overpaid , over-ambitious , and over-adored .",anger,[7],[],['no-context']
tr_3342,8,B,1,I think you should give them some credit .,neutral,[],[],[]
tr_3342,8,B,2,They ' re very talented people and they deserve all the money they earn .,neutral,[],[],[]
tr_3342,8,B,3,They even donate money to charity to help people who are less fortunate than themselves,neutral,[],[],[]
tr_3342,9,A,1,Come on !,anger,"[8, 9]",[],"['no-context', 'inter-personal']"
tr_3342,9,A,2,They only do that to get even more publicity for their films and themselves .,anger,"[8, 9]",['They only do that to get even more publicity for their films and themselves .'],"['no-context', 'inter-personal']"
tr_779,1,A,1,I think that ' s settled .,neutral,[],[],[]
tr_779,2,B,1,I'm tired of your cut-and-dried opinions .,anger,[2],[],['no-context']
tr_779,2,B,2,Who do you think you are !,anger,[2],[],['no-context']
tr_779,3,A,1,How dare you speak to me like this .,anger,"[2, 3]",['How dare you speak to me like this .'],"['no-context', 'inter-personal']"
tr_779,4,B,1,Why not ?,anger,[3],[],['inter-personal']
tr_3753,1,A,1,"Hey , Jack , where's your car ?",neutral,[],[],[]
tr_3753,2,B,1,I got rid of that clunker .,neutral,[],[],[]
tr_3753,2,B,2,This is my new one .,neutral,[],[],[]
tr_3753,3,A,1,Is that right ?,surprise,[2],[],['inter-personal']
tr_3753,3,A,2,This sure beats the old one ?,surprise,[2],[],['inter-personal']
tr_3753,4,B,1,"Hop in , I'll give you a ride .",happiness,"[2, 4]","[""Hop in , I'll give you a ride .""]","['no-context', 'self-contagion']"
tr_3753,5,A,1,Ok .,happiness,"[4, 5]",[],"['no-context', 'inter-personal']"
tr_3753,5,A,2,"Boy , this looks expensive .",happiness,"[4, 5]","['Boy , this looks expensive .']","['no-context', 'inter-personal']"
tr_3753,6,B,1,"Yeah , it costed a bundle , alright ?",happiness,[5],[],['inter-personal']
tr_3753,7,A,1,"Wow , this thing can haul .",happiness,[7],"['Wow , this thing can haul .']",['no-context']
tr_3753,8,B,1,"Yeah , this sucker is the fastest thing I've ever owned .",happiness,[8],"[""Yeah , this sucker is the fastest thing I've ever owned .""]",['no-context']
tr_3753,9,A,1,I believe it .,happiness,"[8, 9]",[],"['no-context', 'inter-personal']"
tr_3753,9,A,2,"Hoo , this car corners like it's on rails .",happiness,"[8, 9]","[""Hoo , this car corners like it's on rails .""]","['no-context', 'inter-personal']"
tr_3753,10,B,1,We are on the high way .,happiness,"[8, 9]",[],['hybrid']
tr_3753,10,B,2,Find the pound shade ..,happiness,"[8, 9]",[],['hybrid']
tr_3753,11,A,1,"Wow , this car can really burn rubber .",happiness,[11],"['Wow , this car can really burn rubber .']",['no-context']
tr_3753,12,B,1,It's a great feeling .,happiness,[11],[],['inter-personal']
tr_3753,13,A,1,"You made a perfect choice , Jack .",happiness,[13],"['You made a perfect choice , Jack .']",['no-context']
tr_3753,14,B,1,"Thanks , Daisy .",happiness,[13],[],['inter-personal']
tr_3417,1,A,1,You look like being on cloud nine .,neutral,[],[],[]
tr_3417,2,B,1,I am .,neutral,[],[],[]
tr_3417,3,A,1,What has made you so happy ?,neutral,[],[],[]
tr_3417,4,B,1,I think I'm in love .,happiness,[4],"[""I think I'm in love .""]",['no-context']
tr_3417,5,A,1,Are you ?,surprise,[4],[],['inter-personal']
tr_3417,5,A,2,Who's the lucky girl ?,surprise,[4],[],['inter-personal']
tr_3417,6,B,1,Her name is Jenny .,neutral,[],[],[]
tr_3417,7,A,1,How did you meet her ?,neutral,[],[],[]
tr_3417,8,B,1,We are in the same math class .,neutral,[],[],[]
tr_3417,8,B,2,Our teacher sat us next to each other .,neutral,[],[],[]
tr_3417,9,A,1,What do you like best about her ?,neutral,[],[],[]
tr_3417,10,B,1,She's very funny .,happiness,[10],[],['no-context']
tr_3417,10,B,2,She makes me laugh all the time .,happiness,[10],[],['no-context']
tr_3417,11,A,1,I guess it was fate working to bring you together .,neutral,[],[],[]
tr_3417,12,B,1,"Whatever brought us together , I'm happy .",happiness,"[4, 10]",[],['self-contagion']
tr_4201,1,A,1,Hey Joanne .,neutral,[],[],[]
tr_4201,1,A,2,What are you up to ?,neutral,[],[],[]
tr_4201,2,B,1,I'm just watching some television .,neutral,[],[],[]
tr_4201,3,A,1,I'm so bored .,neutral,[],[],[]
tr_4201,3,A,2,I don't know what I'm going to do today and it is only ten in the morning .,neutral,[],[],[]
tr_4201,4,B,1,Me too .,neutral,[],[],[]
tr_4201,4,B,2,Do you think we are boring people ?,neutral,[],[],[]
tr_4201,5,A,1,I don't think we are boring .,neutral,[],[],[]
tr_4201,5,A,2,It's just that we don't have any hobbies .,neutral,[],[],[]
tr_4201,6,B,1,That's right .,neutral,[],[],[]
tr_4201,6,B,2,What do you think we should do as a hobby ?,neutral,[],[],[]
tr_4201,7,A,1,That all depends on what you like to do .,happiness,"['b', 7]",[],"['latent', 'no-context']"
tr_4201,7,A,2,"For example , I like to doodle on the notepad , so I'm thinking about doing some real drawings .",happiness,"['b', 7]","[""For example , I like to doodle on the notepad , so I'm thinking about doing some real drawings .""]","['latent', 'no-context']"
tr_4201,8,B,1,I like to play the piano for fun .,happiness,"['b', 8]",['I like to play the piano for fun .'],"['latent', 'no-context']"
tr_4201,9,A,1,Yeah .,happiness,"['b', 7, 9]",[],"['latent', 'no-context', 'self-contagion']"
tr_4201,9,A,2,That can be a good hobby .,happiness,"['b', 7, 9]",['That can be a good hobby .'],"['latent', 'no-context', 'self-contagion']"
tr_4201,10,B,1,Hobbies are great .,happiness,"['b', 8, 10]",['Hobbies are great .'],"['latent', 'no-context', 'self-contagion']"
tr_4201,10,B,2,I'm going to make a list of all the things I like to do .,happiness,"['b', 8, 10]","[""I'm going to make a list of all the things I like to do .""]","['latent', 'no-context', 'self-contagion']"
tr_4201,11,A,1,That's a great idea .,happiness,"['b', 7, 10, 11]","[""That's a great idea .""]","['latent', 'no-context', 'hybrid']"
tr_4201,11,A,2,I'm going to do the same .,happiness,"['b', 7, 10, 11]",[],"['latent', 'no-context', 'hybrid']"
tr_3896,1,A,1,Veronica !,neutral,[],[],[]
tr_3896,1,A,2,Veronica !,neutral,[],[],[]
tr_3896,1,A,3,Veronica !,neutral,[],[],[]
tr_3896,1,A,4,Are you OK ?,neutral,[],[],[]
tr_3896,2,B,1,Steven !,fear,[2],[],['no-context']
tr_3896,2,B,2,What ' s going on !,fear,[2],[],['no-context']
tr_3896,2,B,3,Who were those guys ?,fear,[2],[],['no-context']
tr_3896,2,B,4,I didn ' t know you have a gun !,fear,[2],[],['no-context']
tr_3896,2,B,5,What ' s going on !,fear,[2],[],['no-context']
tr_3896,3,A,1,"I will come clean as soon as we get to safety , OK ?",neutral,[],[],[]
tr_3896,3,A,2,"For now , you have to trust me , please !",neutral,[],[],[]
tr_3896,3,A,3,I would never do anything to hurt you .,neutral,[],[],[]
tr_3896,4,B,1,"Steven , I ...",fear,[2],[],['self-contagion']
tr_3896,5,A,1,"I haven ' t been completely honest with you Veronica , I ' m sorry .",neutral,[],[],[]
tr_3896,5,A,2,I ' m not a fireman .,neutral,[],[],[]
tr_3896,5,A,3,I ' m not even from the United States .,neutral,[],[],[]
tr_3896,5,A,4,I ' m a spy for the Indian government .,neutral,[],[],[]
tr_3896,6,B,1,What ?,surprise,[5],[],['inter-personal']
tr_3896,6,B,2,Why didn ' t you tell me before ?,surprise,[5],[],['inter-personal']
tr_3896,6,B,3,What are you doing here ?,surprise,[5],[],['inter-personal']
tr_3896,7,A,1,"When I was a young boy , I used to play cricket my father back in my hometown of Hyderabad .",neutral,[],[],[]
tr_3896,7,A,2,"It was a peaceful town , and my father was a renowned chemist .",neutral,[],[],[]
tr_3896,7,A,3,"One day , he was approached by members of the CIA , claiming that my father had made the discovery of the millennium in his small lab back at the university where he taught bio-chemistry .",neutral,[],[],[]
tr_3896,7,A,4,I never saw him again .,neutral,[],[],[]
tr_3896,7,A,5,I vowed to discover the whereabouts of my father and consequently joined the Indian Intelligence Bureau .,neutral,[],[],[]
tr_3896,8,B,1,What does that have to do with those men shooting at us ?,anger,[8],[],['no-context']
tr_3896,8,B,2,"Most importantly , why did you lie to me !",anger,[8],"['Most importantly , why did you lie to me !']",['no-context']
tr_3896,9,A,1,"I ' m sorry , I wasn ' t supposed to meet you .",neutral,[],[],[]
tr_3896,9,A,2,"I wasn ' t supposed to fall in love with you , but you have to believe me when I tell you that what I feel for you is real .",neutral,[],[],[]
tr_3896,10,B,1,I can ' t believe this !,anger,[8],[],['self-contagion']
tr_3896,10,B,2,Why are all these things happening to me !,anger,[8],[],['self-contagion']
tr_3896,10,B,3,I can ' t take it anymore !,anger,[8],[],['self-contagion']
tr_3896,10,B,4,Let me out of the car !,anger,[8],[],['self-contagion']
tr_3896,11,A,1,"Veronica , wait !",neutral,[],[],[]
tr_2968,1,A,1,"Hi , Larry , how was your weekend ?",neutral,[],[],[]
tr_2968,2,B,1,Not bad .,neutral,[],[],[]
tr_2968,2,B,2,We had a get-together with friends from college .,neutral,[],[],[]
tr_2968,2,B,3,I haven't seen many of them since graduation .,neutral,[],[],[]
tr_2968,2,B,4,How about you ?,neutral,[],[],[]
tr_2968,3,A,1,Great .,happiness,[3],[],['no-context']
tr_2968,3,A,2,"I hung out with Jo all day shopping , and the went out for dinner together .",happiness,[3],"['I hung out with Jo all day shopping , and the went out for dinner together .']",['no-context']
tr_2968,4,B,1,Sounds a good weekend .,happiness,"[3, 4]",[],"['no-context', 'inter-personal']"
tr_2968,4,B,2,You know it always amazes me that two people as different as you and Jo can become such close friends .,happiness,"[3, 4]",['You know it always amazes me that two people as different as you and Jo can become such close friends .'],"['no-context', 'inter-personal']"
